MAX_STRM_id,GOT2,NewID,ACAD_CAREER,PROG_STATUS,PROG_ACTION,STATUS_DT,ADMIT_TERM,BEGIN_DT,END_DT,EXP_GRAD_TERM,CAMPUS,SAD_LOAD_DESCR,ACAD_PLAN,ACAD_PROG_DESCR,TRNSCR_DESCR,ACAD_ORG,DISABILITY,NATIONALITY,RACE,SEX,MUET,IELTS,LOAN,SPONSOR,SCHOLAR,TOT_CUMULATIVE,N_FINAL_RSLT_DESCR,N_HONOUR_DESCR,CREDITREQUIRED,CNT_DISC,INFO1,CUMM_UNT_PASSD_NOGPA,TOT_TRNSFR,MAX_TOT_PASSD_GPA,LATEST_CH_PASSD,MAX_STRM,SUM_UNT_PASSD_GPA,Prog_Length(Trimester),T1:CUR_GPA,T1:CUM_GPA,T1:UNT_TAKEN_GPA,T1:UNT_TAKEN_NOGPA,T1:UNT_PASSD_GPA,T1:UNT_PASSD_NOGPA,T1:TOT_PASSD_GPA,T2:CUR_GPA,T2:CUM_GPA,T2:UNT_TAKEN_GPA,T2:UNT_TAKEN_NOGPA,T2:UNT_PASSD_GPA,T2:UNT_PASSD_NOGPA,T2:TOT_PASSD_GPA,T3:CUR_GPA,T3:CUM_GPA,T3:UNT_TAKEN_GPA,T3:UNT_TAKEN_NOGPA,T3:UNT_PASSD_GPA,T3:UNT_PASSD_NOGPA,T3:TOT_PASSD_GPA,T4:CUR_GPA,T4:CUM_GPA,T4:UNT_TAKEN_GPA,T4:UNT_TAKEN_NOGPA,T4:UNT_PASSD_GPA,T4:UNT_PASSD_NOGPA,T4:TOT_PASSD_GPA,T5:CUR_GPA,T5:CUM_GPA,T5:UNT_TAKEN_GPA,T5:UNT_TAKEN_NOGPA,T5:UNT_PASSD_GPA,T5:UNT_PASSD_NOGPA,T5:TOT_PASSD_GPA,T6:CUR_GPA,T6:CUM_GPA,T6:UNT_TAKEN_GPA,T6:UNT_TAKEN_NOGPA,T6:UNT_PASSD_GPA,T6:UNT_PASSD_NOGPA,T6:TOT_PASSD_GPA,T7:CUR_GPA,T7:CUM_GPA,T7:UNT_TAKEN_GPA,T7:UNT_TAKEN_NOGPA,T7:UNT_PASSD_GPA,T7:UNT_PASSD_NOGPA,T7:TOT_PASSD_GPA,T8:CUR_GPA,T8:CUM_GPA,T8:UNT_TAKEN_GPA,T8:UNT_TAKEN_NOGPA,T8:UNT_PASSD_GPA,T8:UNT_PASSD_NOGPA,T8:TOT_PASSD_GPA,T9:CUR_GPA,T9:CUM_GPA,T9:UNT_TAKEN_GPA,T9:UNT_TAKEN_NOGPA,T9:UNT_PASSD_GPA,T9:UNT_PASSD_NOGPA,T9:TOT_PASSD_GPA,T10:CUR_GPA,T10:CUM_GPA,T10:UNT_TAKEN_GPA,T10:UNT_TAKEN_NOGPA,T10:UNT_PASSD_GPA,T10:UNT_PASSD_NOGPA,T10:TOT_PASSD_GPA,T11:CUR_GPA,T11:CUM_GPA,T11:UNT_TAKEN_GPA,T11:UNT_TAKEN_NOGPA,T11:UNT_PASSD_GPA,T11:UNT_PASSD_NOGPA,T11:TOT_PASSD_GPA,T12:CUR_GPA,T12:CUM_GPA,T12:UNT_TAKEN_GPA,T12:UNT_TAKEN_NOGPA,T12:UNT_PASSD_GPA,T12:UNT_PASSD_NOGPA,T12:TOT_PASSD_GPA,T13:CUR_GPA,T13:CUM_GPA,T13:UNT_TAKEN_GPA,T13:UNT_TAKEN_NOGPA,T13:UNT_PASSD_GPA,T13:UNT_PASSD_NOGPA,T13:TOT_PASSD_GPA,T14:CUR_GPA,T14:CUM_GPA,T14:UNT_TAKEN_GPA,T14:UNT_TAKEN_NOGPA,T14:UNT_PASSD_GPA,T14:UNT_PASSD_NOGPA,T14:TOT_PASSD_GPA,T15:CUR_GPA,T15:CUM_GPA,T15:UNT_TAKEN_GPA,T15:UNT_TAKEN_NOGPA,T15:UNT_PASSD_GPA,T15:UNT_PASSD_NOGPA,T15:TOT_PASSD_GPA,T16:CUR_GPA,T16:CUM_GPA,T16:UNT_TAKEN_GPA,T16:UNT_TAKEN_NOGPA,T16:UNT_PASSD_GPA,T16:UNT_PASSD_NOGPA,T16:TOT_PASSD_GPA,T17:CUR_GPA,T17:CUM_GPA,T17:UNT_TAKEN_GPA,T17:UNT_TAKEN_NOGPA,T17:UNT_PASSD_GPA,T17:UNT_PASSD_NOGPA,T17:TOT_PASSD_GPA
7,N,G1003244,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD11,Dip. Acc.,Diploma in Accounting,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Distinction,91,,"Bahasa Cina(SPM-2013):A, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):A, Biologi(SPM-2013):A, Fizik(SPM-2013):A, Kimia(SPM-2013):A-, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A-, PENDIDIKAN MORAL(SPM-2013):A+, Prinsip Akaun(SPM-2013):A+, Sejarah(SPM-2013):A",16,,75,91,1910,75,6,4,4,15,0,15,0,15,4,4,15,0,15,0,30,4,4,6,3,6,3,36,3.96,3.99,15,2,15,2,51,4,3.99,15,2,15,2,66,0,3.99,0,6,0,6,66,4,3.99,9,3,9,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,N,G1012815,DIPL,CM,COMP,"Thursday, 16 July, 2020",1710,"Monday, 3 July, 2017","Sunday, 5 July, 2020",1930,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,M,,,,,,91,NO GPA,Pass,91,,"Bahasa Cina(SPM-2013):C, Bahasa Inggeris(SPM-2013):E, Bahasa Melayu(SPM-2013):D, Matematik(SPM-2013):C+, PENDIDIKAN MORAL(SPM-2013):C, Perdagangan(SPM-2013):E, Sains(SPM-2013):C, Sejarah(SPM-2013):D",16,,75,91,1930,75,6,0.88,0.88,15,0,3,0,3,2.2,1.37,9,3,9,3,12,3.07,1.71,6,2,6,2,18,2.32,1.89,12,3,12,3,30,2.13,1.96,18,0,15,0,45,3.97,2.31,6,0,6,0,51,2.77,2.43,12,2,12,2,63,3.03,2.68,12,0,12,0,75,0,2.68,0,6,0,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,N,G1011097,DIPL,DM,DISM,"Thursday, 19 April, 2018",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD03,Dip. I.T.,Diploma in Information Technology,FIST,No disability,Malaysia,CHINESE,M,,,,,,7,TERMINATED,Less 2,92,,"Bahasa Cina(SPM-2013):C, Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):D, Geografi(SPM-2013):C, Matematik(SPM-2013):C+, PENDIDIKAN MORAL(SPM-2013):B, Pendidikan Seni(SPM-2013):B, Sains(SPM-2013):B+, Sejarah(SPM-2013):D",0,,7,7,1720,7,6,1.41,1.41,15,0,7,0,7,0.67,1.08,12,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1011487,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD11,Dip. Acc.,Diploma in Accounting,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Credit,91,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):D, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):C, PENDIDIKAN MORAL(SPM-2013):B+, Pendidikan Seni(SPM-2013):C+, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):B+, Sejarah(SPM-2013):C+",16,,75,91,1910,75,6,3.09,3.09,15,0,15,0,15,3.39,3.24,15,0,15,0,30,2.9,3.18,6,3,6,3,36,2.97,3.12,15,2,15,2,51,3.39,3.18,15,2,15,2,66,0,3.18,0,6,0,6,66,3.36,3.2,9,3,9,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1012714,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Pass,91,,"Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):B+, Matematik(SPM-2013):E, PENDIDIKAN MORAL(SPM-2013):C+, Pendidikan Seni(SPM-2013):C+, Perdagangan(SPM-2013):E, Sains(SPM-2013):C+, Sejarah(SPM-2013):D",16,,75,91,1910,75,6,2.29,2.29,15,0,15,0,15,2.75,2.52,15,3,15,3,30,3.77,2.73,6,2,6,2,36,2.48,2.67,12,3,12,3,48,3.02,2.76,18,0,18,0,66,0,2.76,0,6,0,6,66,3.47,2.85,9,2,9,2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1003039,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,M,,,,,,94,PASS,Pass,91,,"Bahasa Cina(SPM-2013):C, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):E, Matematik(SPM-2013):D, PENDIDIKAN MORAL(SPM-2013):C, Pendidikan Seni(SPM-2013):B, Perdagangan(SPM-2013):G, Sains(SPM-2013):C+, Sejarah(SPM-2013):E",19,,75,94,1910,75,6,2.29,2.29,15,0,15,0,15,2.65,2.47,15,3,15,3,30,3.67,2.67,6,2,6,2,36,2.47,2.62,12,3,12,3,48,3.07,2.74,18,0,18,0,66,0,2.74,0,6,0,6,66,3.04,2.78,9,5,9,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,N,G1009505,DIPL,CM,COMP,"Tuesday, 7 April, 2020",1710,"Monday, 3 July, 2017","Sunday, 12 April, 2020",1920,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,MALAY,F,,,,,,91,PASS,Pass,91,,"Bahasa Inggeris(SPM-2013):B+, Bahasa Melayu(SPM-2013):B+, Ekonomi Asas(SPM-2013):D, Matematik(SPM-2013):D, Pendidikan Islam(SPM-2013):A-, Pendidikan Seni(SPM-2013):B, Sains(SPM-2013):B+, Sejarah(SPM-2013):B",16,,75,91,1920,75,6,2.28,2.28,15,0,15,0,15,2.56,2.42,15,3,15,3,30,3.63,2.62,6,2,6,2,36,2.95,2.7,12,3,12,3,48,2.94,2.77,18,0,18,0,66,0,2.77,0,6,0,6,66,2.6,2.76,6,2,6,2,72,2.87,2.76,3,0,3,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1009123,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,M,,,,,,91,PASS,Pass,91,,"Bahasa Cina(SPM-2013):D, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):D, Matematik(SPM-2013):C, Others(SPM-2013):C, PENDIDIKAN MORAL(SPM-2013):D, Pendidikan Seni(SPM-2013):C+, Perdagangan(SPM-2013):E, Sains(SPM-2013):B, Sejarah(SPM-2013):C",16,,75,91,1910,75,6,2.6,2.6,15,0,15,0,15,2.76,2.68,15,3,15,3,30,3.27,2.78,6,2,6,2,36,2.65,2.75,12,3,12,3,48,2.4,2.65,18,0,18,0,66,0,2.65,0,6,0,6,66,3.09,2.7,9,2,9,2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,N,G1004188,DIPL,CM,COMP,"Thursday, 30 July, 2020",1710,"Monday, 3 July, 2017","Sunday, 5 July, 2020",1930,MLAKA,Full-Time,DD03,Dip. I.T.,Diploma in Information Technology,FIST,No disability,Malaysia,CHINESE,M,,,,,,92,PASS,Pass,92,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C, Matematik(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):C, Sains(SPM-2013):B, Sejarah(SPM-2013):D",16,,76,92,1930,76,6,2.39,2.39,15,0,15,0,15,3.47,2.95,16,2,16,2,31,2.4,2.86,6,3,6,3,37,2.59,2.78,15,2,15,2,52,3.17,2.86,14,0,14,0,66,0,2.86,0,6,0,6,66,2.68,2.84,10,3,7,3,73,,,,,,,,2.67,2.91,3,0,3,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,N,G1015160,DIPL,DM,DISM,"Friday, 16 November, 2018",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,INDIAN,M,,,,,,3,TERMINATED,Less 2,91,,"Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):C, Matematik(SPM-2013):E, PENDIDIKAN MORAL(SPM-2013):C, Pendidikan Seni(SPM-2013):B, Perdagangan(SPM-2013):E, Sains(SPM-2013):C+, Sejarah(SPM-2013):C",0,,3,3,1810,3,6,0.2,0.2,15,0,0,0,0,1.04,0.52,9,0,3,0,3,,,,,,,,0,0.46,18,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,N,G1012182,DIPL,CN,WADM,"Friday, 8 March, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,M,,,,,,12,TERMINATED,Less 2,91,,"Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):C, Matematik(SPM-2013):E, PENDIDIKAN MORAL(SPM-2013):B+, Perdagangan(SPM-2013):C+, Sains(SPM-2013):A, Sains Pertanian(SPM-2013):D, Sejarah(SPM-2013):C+",0,,12,12,1810,12,6,0.4,0.4,15,0,3,0,3,1.98,1.66,12,0,9,0,12,,,,,,,,0.58,1.23,12,3,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Y,G1004545,UGRD,CM,COMP,"Thursday, 12 August, 2021",1810,"Monday, 2 July, 2018","Sunday, 1 August, 2021",2030,MLAKA,Full-Time,AB03,B.B.A. (Hons) (Banking & Fin.),Bachelor of Business Administration (Honours) (Banking and Finance),FOB,No disability,Malaysia,CHINESE,M,3,,,,,126,PASS,Second Class Honours (Lower Division),126,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):B, Ekonomi Asas(SPM-2013):D, MUET(MUET):2, MUET(MUET):3, Matematik(SPM-2013):B+, PENDIDIKAN MORAL(SPM-2013):A-, Pendidikan Seni(SPM-2013):C+, Prinsip Akaun(SPM-2013):B, Sains(SPM-2013):A-, Sejarah(SPM-2013):C",20,,106,126,2030,106,9,2.71,2.71,15,3,15,3,15,3.01,2.86,15,3,15,3,30,3.68,3.01,7,0,7,0,37,3.31,3.1,15,3,15,3,52,3.27,3.14,15,3,15,3,67,0,3.14,0,6,0,6,67,3.52,3.22,18,0,18,0,85,3.52,3.26,15,2,15,2,100,4,3.31,6,0,6,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1005973,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD11,Dip. Acc.,Diploma in Accounting,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Credit,91,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):C+, Ekonomi Asas(SPM-2013):B, Matematik(SPM-2013):B, Matematik Tambahan(SPM-2013):D, PENDIDIKAN MORAL(SPM-2013):A, Prinsip Akaun(SPM-2013):C+, Sains(SPM-2013):B+, Sejarah(SPM-2013):B",16,,75,91,1910,75,6,3.24,3.24,15,0,15,0,15,3.09,3.17,15,0,15,0,30,3.17,3.17,6,3,6,3,36,3,3.12,15,2,15,2,51,3.6,3.23,15,2,15,2,66,0,3.23,0,6,0,6,66,3.84,3.3,9,3,9,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1001057,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD11,Dip. Acc.,Diploma in Accounting,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Distinction,91,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):A-, Biologi(SPM-2013):B, Fizik(SPM-2013):A-, Kimia(SPM-2013):A+, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A-, PENDIDIKAN MORAL(SPM-2013):B+, Sejarah(SPM-2013):A-",16,,75,91,1910,75,6,4,4,15,0,15,0,15,3.91,3.95,15,0,15,0,30,3.83,3.93,6,3,6,3,36,4,3.95,15,2,15,2,51,3.99,3.96,15,2,15,2,66,0,3.96,0,6,0,6,66,3.96,3.96,9,3,9,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,N,G1012923,DIPL,DM,DISM,"Thursday, 4 April, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,MALAY,F,,,,,,6,TERMINATED,Less 2,91,,"Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):A-, Ekonomi Asas(SPM-2013):E, Matematik(SPM-2013):E, Matematik Tambahan(SPM-2013):G, Pendidikan Islam(SPM-2013):B, Sains(SPM-2013):B, Sejarah(SPM-2013):C",3,,3,6,1820,3,6,1.15,1.15,15,0,3,0,3,0,0.64,12,3,0,3,3,,,,,,,,0,0.44,12,0,0,0,3,0,0.44,9,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1004204,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,F,,,,,,91,PASS,Pass,91,,"Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):D, Matematik(SPM-2013):C, PENDIDIKAN MORAL(SPM-2013):C+, Perdagangan(SPM-2013):E, Prinsip Akaun(SPM-2013):B, Sains(SPM-2013):B, Sejarah(SPM-2013):C+",16,,75,91,1910,75,6,2.68,2.68,15,0,15,0,15,2.69,2.69,15,3,15,3,30,3.1,2.76,6,2,6,2,36,1.9,2.54,12,3,9,3,45,2.57,2.55,18,0,18,0,63,0,2.55,0,6,0,6,63,2.97,2.68,12,2,12,2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,N,G1011169,DIPL,CN,WADM,"Friday, 19 July, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,BUMIPUTERA,M,,,,,,12,TERMINATED - REINSTATED,Less 2,91,,"Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):C+, Ekonomi Asas(SPM-2013):D, Matematik(SPM-2013):E, Pendidikan Islam(SPM-2013):C+, Pendidikan Seni(SPM-2013):B, Sains(SPM-2013):B, Sejarah(SPM-2013):B",3,,9,12,1720,9,6,1.16,1.16,15,0,6,0,6,0.67,1.11,9,3,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,N,G1013828,DIPL,CM,COMP,"Thursday, 16 July, 2020",1710,"Monday, 3 July, 2017","Sunday, 5 July, 2020",1930,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,MALAY,M,,,,,,91,NO GPA,Pass,91,,"Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):B, Ekonomi Asas(SPM-2013):D, Geografi(SPM-2013):C, Matematik(SPM-2013):D, Pendidikan Islam(SPM-2013):C+, Sains(SPM-2013):A-, Sains Pertanian(SPM-2013):E, Sejarah(SPM-2013):C+",16,,75,91,1930,75,6,1.92,1.92,15,0,12,0,12,2.19,2.05,15,0,12,0,24,3,2.21,6,0,6,0,30,2.2,2.21,12,3,9,3,39,2.4,2.25,15,0,12,0,51,3.8,2.5,6,0,6,0,57,2.73,2.53,9,2,9,2,66,2.76,2.67,9,5,9,5,75,0,2.67,0,6,0,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,N,G1002010,DIPL,CM,COMP,"Tuesday, 7 April, 2020",1710,"Monday, 3 July, 2017","Sunday, 12 April, 2020",1920,MLAKA,Full-Time,DD04,Dip. Bus. Info. Sys.,Diploma in Business Information System,FIST,No disability,Malaysia,CHINESE,M,,,,,,93,NO GPA,Distinction,90,,"Bahasa China / Chinese Language(UEC):B6, Bahasa Cina(SPM):C+, Bahasa Inggeris(SPM):C, Bahasa Inggeris / English Language(UEC):B6, Bahasa Malaysia / Malaysia Language(UEC):B3, Bahasa Melayu(SPM):D, Kimia / Chemistry(UEC):C8, Matematik(SPM):C, Matematik Tambahan(SPM):C, Matematik Tambahan (1)  / Advanced mathematics (1)(UEC):B5, Matematik Tambahan (II) / Advanced mathematics (II)(UEC):C8, Pengetahuan Moral(SPM):E, Sains(SPM):C+, Sejarah(SPM):D",19,,74,93,1920,74,6,3.92,3.92,13,0,13,0,13,3.86,3.89,14,2,14,2,27,3.67,3.85,6,3,6,3,33,3.25,3.66,15,2,15,2,48,3.22,3.55,16,0,16,0,64,0,3.55,0,6,0,6,64,3.54,3.55,10,3,10,3,74,0,3.55,0,3,0,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,N,G1003281,DIPL,DM,DISM,"Wednesday, 4 April, 2018",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD12,Dip. Bus. Admin.,Diploma in Business Administration,FOB,No disability,Malaysia,CHINESE,M,,,,,,9,TERMINATED,Less 2,91,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):D, Ekonomi Asas(SPM-2013):G, Matematik(SPM-2013):B+, PENDIDIKAN MORAL(SPM-2013):E, Perdagangan(SPM-2013):E, Prinsip Akaun(SPM-2013):C, Sains(SPM-2013):C+, Sejarah(SPM-2013):E",0,,9,9,1720,9,6,1.03,1.03,15,0,6,0,6,1,1.14,12,0,3,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,N,G1011412,DIPL,CM,COMP,"Thursday, 16 July, 2020",1710,"Monday, 3 July, 2017","Sunday, 5 July, 2020",1930,CYBER,Full-Time,DD06,Dip. I.T.,Diploma in Information Technology,FCI,No disability,Malaysia,MALAY,M,,,,,,92,NO GPA,Credit,92,,"Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):B+, Matematik(SPM-2013):C+, Pendidikan Islam(SPM-2013):B+, Perdagangan(SPM-2013):B, Prinsip Akaun(SPM-2013):C, Sains(SPM-2013):B+, Sejarah(SPM-2013):B+, Tasawwur Islam(SPM-2013):B+",16,,76,92,1930,76,6,2.96,2.96,15,0,15,0,15,3.33,3.15,16,2,16,2,31,3.27,3.17,6,3,6,3,37,3.32,3.21,15,2,15,2,52,2.13,2.98,14,0,10,0,62,0,2.98,0,6,0,0,62,2.41,2.91,10,3,7,3,69,3.52,3.02,7,0,7,0,76,0,3.02,0,6,0,6,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,N,G1005447,DIPL,CM,COMP,"Thursday, 14 November, 2019",1710,"Monday, 3 July, 2017","Sunday, 17 November, 2019",1910,MLAKA,Full-Time,DD11,Dip. Acc.,Diploma in Accounting,FOB,No disability,Malaysia,CHINESE,M,,,,,,91,PASS,Credit,91,,"Bahasa Cina(SPM-2013):B, Bahasa Inggeris(SPM-2013):E, Bahasa Melayu(SPM-2013):D, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B, PENDIDIKAN MORAL(SPM-2013):B+, Prinsip Akaun(SPM-2013):A+, Sains(SPM-2013):B, Sejarah(SPM-2013):B",16,,75,91,1910,75,6,3.24,3.24,15,0,15,0,15,3.28,3.26,15,0,15,0,30,2.83,3.19,6,3,6,3,36,3.13,3.17,15,2,15,2,51,3.07,3.15,15,2,15,2,66,0,3.15,0,6,0,6,66,2.71,3.1,9,3,9,3,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
